No.;"Nama Lembaga";"No. Seri Kartu SAM";"No. Manifest Kartu SAM";"No. PCID";Keterangan
2410;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055072;2019BB12281000000000000000055072;Berhasil;R
2411;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055073;2019BB12281000000000000000055073;Berhasil;R
2412;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055074;2019BB12281000000000000000055074;Berhasil;R
2413;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055075;2019BB12281000000000000000055075;Berhasil;R
2414;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055076;2019BB12281000000000000000055076;Berhasil;R
2415;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055077;2019BB12281000000000000000055077;Berhasil;R
2416;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055078;2019BB12281000000000000000055078;Berhasil;R
2417;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055079;2019BB12281000000000000000055079;Berhasil;R
2418;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055080;2019BB12281000000000000000055080;Berhasil;R
2419;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055081;2019BB12281000000000000000055081;Berhasil;R
2420;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055082;2019BB12281000000000000000055082;Berhasil;R
2421;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055083;2019BB12281000000000000000055083;Berhasil;R
2422;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055084;2019BB12281000000000000000055084;Berhasil;R
2423;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055085;2019BB12281000000000000000055085;Berhasil;R
2424;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055086;2019BB12281000000000000000055086;Berhasil;R
2425;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055087;2019BB12281000000000000000055087;Berhasil;R
2426;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055088;2019BB12281000000000000000055088;Berhasil;R
2427;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055089;2019BB12281000000000000000055089;Berhasil;R
2428;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055090;2019BB12281000000000000000055090;Berhasil;R
2429;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055091;2019BB12281000000000000000055091;Berhasil;R
2430;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055092;2019BB12281000000000000000055092;Berhasil;R
2431;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055093;2019BB12281000000000000000055093;Berhasil;R
2432;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055094;2019BB12281000000000000000055094;Berhasil;R
2433;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055095;2019BB12281000000000000000055095;Berhasil;R
2434;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055096;2019BB12281000000000000000055096;Berhasil;R
2435;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055097;2019BB12281000000000000000055097;Berhasil;R
2436;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055098;2019BB12281000000000000000055098;Berhasil;R
2437;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055099;2019BB12281000000000000000055099;Berhasil;R
2438;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055100;2019BB12281000000000000000055100;Berhasil;R
2439;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055101;2019BB12281000000000000000055101;Berhasil;R
2440;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055102;2019BB12281000000000000000055102;Berhasil;R
2441;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055103;2019BB12281000000000000000055103;Berhasil;R
2442;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055104;2019BB12281000000000000000055104;Berhasil;R
2443;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055105;2019BB12281000000000000000055105;Berhasil;R
2444;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055106;2019BB12281000000000000000055106;Berhasil;R
2445;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055107;2019BB12281000000000000000055107;Berhasil;R
2446;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055108;2019BB12281000000000000000055108;Berhasil;R
2447;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055109;2019BB12281000000000000000055109;Berhasil;R
2448;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055110;2019BB12281000000000000000055110;Berhasil;R
2449;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055111;2019BB12281000000000000000055111;Berhasil;R
2450;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055112;2019BB12281000000000000000055112;Berhasil;R
2451;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055113;2019BB12281000000000000000055113;Berhasil;R
2452;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055114;2019BB12281000000000000000055114;Berhasil;R
2453;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055115;2019BB12281000000000000000055115;Berhasil;R
2454;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055116;2019BB12281000000000000000055116;Berhasil;R
2455;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055117;2019BB12281000000000000000055117;Berhasil;R
2456;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055118;2019BB12281000000000000000055118;Berhasil;R
2457;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055119;2019BB12281000000000000000055119;Berhasil;R
2458;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055120;2019BB12281000000000000000055120;Berhasil;R
2459;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055121;2019BB12281000000000000000055121;Berhasil;R
2460;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055122;2019BB12281000000000000000055122;Berhasil;R
2461;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055123;2019BB12281000000000000000055123;Berhasil;R
2462;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055124;2019BB12281000000000000000055124;Berhasil;R
2463;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055125;2019BB12281000000000000000055125;Berhasil;R
2464;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055126;2019BB12281000000000000000055126;Berhasil;R
2465;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055127;2019BB12281000000000000000055127;Berhasil;R
2466;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055128;2019BB12281000000000000000055128;Berhasil;R
2467;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055129;2019BB12281000000000000000055129;Berhasil;R
2468;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055130;2019BB12281000000000000000055130;Berhasil;R
2469;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055131;2019BB12281000000000000000055131;Berhasil;R
2470;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055132;2019BB12281000000000000000055132;Berhasil;R
2471;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055133;2019BB12281000000000000000055133;Berhasil;R
2472;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055134;2019BB12281000000000000000055134;Berhasil;R
2473;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055135;2019BB12281000000000000000055135;Berhasil;R
2474;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055136;2019BB12281000000000000000055136;Berhasil;R
2475;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055137;2019BB12281000000000000000055137;Berhasil;R
2476;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055138;2019BB12281000000000000000055138;Berhasil;R
2477;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055139;2019BB12281000000000000000055139;Berhasil;R
2478;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055140;2019BB12281000000000000000055140;Berhasil;R
2479;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055141;2019BB12281000000000000000055141;Berhasil;R
2480;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055142;2019BB12281000000000000000055142;Berhasil;R
2481;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055143;2019BB12281000000000000000055143;Berhasil;R
2482;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055144;2019BB12281000000000000000055144;Berhasil;R
2483;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055145;2019BB12281000000000000000055145;Berhasil;R
2484;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055146;2019BB12281000000000000000055146;Berhasil;R
2485;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055147;2019BB12281000000000000000055147;Berhasil;R
2486;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055148;2019BB12281000000000000000055148;Berhasil;R
2487;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055149;2019BB12281000000000000000055149;Berhasil;R
2488;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055150;2019BB12281000000000000000055150;Berhasil;R
2489;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055151;2019BB12281000000000000000055151;Berhasil;R
2490;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055152;2019BB12281000000000000000055152;Berhasil;R
2491;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055153;2019BB12281000000000000000055153;Berhasil;R
2492;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055154;2019BB12281000000000000000055154;Berhasil;R
2493;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055155;2019BB12281000000000000000055155;Berhasil;R
2494;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055156;2019BB12281000000000000000055156;Berhasil;R
2495;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055157;2019BB12281000000000000000055157;Berhasil;R
2496;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055158;2019BB12281000000000000000055158;Berhasil;R
2497;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055159;2019BB12281000000000000000055159;Berhasil;R
2498;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055160;2019BB12281000000000000000055160;Berhasil;R
2499;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055161;2019BB12281000000000000000055161;Berhasil;R
2500;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055162;2019BB12281000000000000000055162;Berhasil;R
2501;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055163;2019BB12281000000000000000055163;Berhasil;R
2502;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055164;2019BB12281000000000000000055164;Berhasil;R
2503;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055165;2019BB12281000000000000000055165;Berhasil;R
2504;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055166;2019BB12281000000000000000055166;Berhasil;R
2505;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055167;2019BB12281000000000000000055167;Berhasil;R
2506;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055168;2019BB12281000000000000000055168;Berhasil;R
2507;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055169;2019BB12281000000000000000055169;Berhasil;R
2508;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055170;2019BB12281000000000000000055170;Berhasil;R
2509;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055171;2019BB12281000000000000000055171;Berhasil;R
2510;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055172;2019BB12281000000000000000055172;Berhasil;R
2511;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055173;2019BB12281000000000000000055173;Berhasil;R
2512;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055174;2019BB12281000000000000000055174;Berhasil;R
2513;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055175;2019BB12281000000000000000055175;Berhasil;R
2514;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055176;2019BB12281000000000000000055176;Berhasil;R
2515;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055177;2019BB12281000000000000000055177;Berhasil;R
2516;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055178;2019BB12281000000000000000055178;Berhasil;R
2517;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055179;2019BB12281000000000000000055179;Berhasil;R
2518;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055180;2019BB12281000000000000000055180;Berhasil;R
2519;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055181;2019BB12281000000000000000055181;Berhasil;R
2520;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055182;2019BB12281000000000000000055182;Berhasil;R
2521;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055183;2019BB12281000000000000000055183;Berhasil;R
2522;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055184;2019BB12281000000000000000055184;Berhasil;R
2523;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055185;2019BB12281000000000000000055185;Berhasil;R
2524;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055186;2019BB12281000000000000000055186;Berhasil;R
2525;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055187;2019BB12281000000000000000055187;Berhasil;R
2526;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055188;2019BB12281000000000000000055188;Berhasil;R
2527;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055189;2019BB12281000000000000000055189;Berhasil;R
2528;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055190;2019BB12281000000000000000055190;Berhasil;R
2529;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055191;2019BB12281000000000000000055191;Berhasil;R
2530;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055192;2019BB12281000000000000000055192;Berhasil;R
2531;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055193;2019BB12281000000000000000055193;Berhasil;R
2532;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055194;2019BB12281000000000000000055194;Berhasil;R
2533;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055195;2019BB12281000000000000000055195;Berhasil;R
2534;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055196;2019BB12281000000000000000055196;Berhasil;R
2535;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055197;2019BB12281000000000000000055197;Berhasil;R
2536;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055198;2019BB12281000000000000000055198;Berhasil;R
2537;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055199;2019BB12281000000000000000055199;Berhasil;R
2538;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055200;2019BB12281000000000000000055200;Berhasil;R
2539;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055201;2019BB12281000000000000000055201;Berhasil;R
2540;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055202;2019BB12281000000000000000055202;Berhasil;R
2541;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055203;2019BB12281000000000000000055203;Berhasil;R
2542;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055204;2019BB12281000000000000000055204;Berhasil;R
2543;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055205;2019BB12281000000000000000055205;Berhasil;R
2544;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055206;2019BB12281000000000000000055206;Berhasil;R
2545;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055207;2019BB12281000000000000000055207;Berhasil;R
2546;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055208;2019BB12281000000000000000055208;Berhasil;R
2547;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055209;2019BB12281000000000000000055209;Berhasil;R
2548;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055210;2019BB12281000000000000000055210;Berhasil;R
2549;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055211;2019BB12281000000000000000055211;Berhasil;R
2550;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055212;2019BB12281000000000000000055212;Berhasil;R
2551;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055213;2019BB12281000000000000000055213;Berhasil;R
2552;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055214;2019BB12281000000000000000055214;Berhasil;R
2553;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055215;2019BB12281000000000000000055215;Berhasil;R
2554;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055216;2019BB12281000000000000000055216;Berhasil;R
2555;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055217;2019BB12281000000000000000055217;Berhasil;R
2556;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055218;2019BB12281000000000000000055218;Berhasil;R
2557;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055219;2019BB12281000000000000000055219;Berhasil;R
2558;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055220;2019BB12281000000000000000055220;Berhasil;R
2559;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055221;2019BB12281000000000000000055221;Berhasil;R
2560;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055222;2019BB12281000000000000000055222;Berhasil;R
2561;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055223;2019BB12281000000000000000055223;Berhasil;R
2562;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055224;2019BB12281000000000000000055224;Berhasil;R
2563;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055225;2019BB12281000000000000000055225;Berhasil;R
2564;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055226;2019BB12281000000000000000055226;Berhasil;R
2565;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055227;2019BB12281000000000000000055227;Berhasil;R
2566;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055228;2019BB12281000000000000000055228;Berhasil;R
2567;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055229;2019BB12281000000000000000055229;Berhasil;R
2568;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055230;2019BB12281000000000000000055230;Berhasil;R
2569;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055231;2019BB12281000000000000000055231;Berhasil;R
2570;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055232;2019BB12281000000000000000055232;Berhasil;R
2571;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055233;2019BB12281000000000000000055233;Berhasil;R
2572;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055234;2019BB12281000000000000000055234;Berhasil;R
2573;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055235;2019BB12281000000000000000055235;Berhasil;R
2574;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055236;2019BB12281000000000000000055236;Berhasil;R
2575;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055237;2019BB12281000000000000000055237;Berhasil;R
2576;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055238;2019BB12281000000000000000055238;Berhasil;R
2577;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055239;2019BB12281000000000000000055239;Berhasil;R
2578;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055240;2019BB12281000000000000000055240;Berhasil;R
2579;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055241;2019BB12281000000000000000055241;Berhasil;R
2580;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055242;2019BB12281000000000000000055242;Berhasil;R
2581;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055243;2019BB12281000000000000000055243;Berhasil;R
2582;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055244;2019BB12281000000000000000055244;Berhasil;R
2583;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055245;2019BB12281000000000000000055245;Berhasil;R
2584;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055246;2019BB12281000000000000000055246;Berhasil;R
2585;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055247;2019BB12281000000000000000055247;Berhasil;R
2586;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055248;2019BB12281000000000000000055248;Berhasil;R
2587;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055249;2019BB12281000000000000000055249;Berhasil;R
2588;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055250;2019BB12281000000000000000055250;Berhasil;R
2589;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055251;2019BB12281000000000000000055251;Berhasil;R
2590;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055252;2019BB12281000000000000000055252;Berhasil;R
2591;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055253;2019BB12281000000000000000055253;Berhasil;R
2592;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055254;2019BB12281000000000000000055254;Berhasil;R
2593;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055255;2019BB12281000000000000000055255;Berhasil;R
2594;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055256;2019BB12281000000000000000055256;Berhasil;R
2595;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055257;2019BB12281000000000000000055257;Berhasil;R
2596;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055258;2019BB12281000000000000000055258;Berhasil;R
2597;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055259;2019BB12281000000000000000055259;Berhasil;R
2598;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055260;2019BB12281000000000000000055260;Berhasil;R
2599;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055261;2019BB12281000000000000000055261;Berhasil;R
2600;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055262;2019BB12281000000000000000055262;Berhasil;R
2601;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055263;2019BB12281000000000000000055263;Berhasil;R
2602;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055264;2019BB12281000000000000000055264;Berhasil;R
2603;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055265;2019BB12281000000000000000055265;Berhasil;R
2604;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055266;2019BB12281000000000000000055266;Berhasil;R
2605;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055267;2019BB12281000000000000000055267;Berhasil;R
2606;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055268;2019BB12281000000000000000055268;Berhasil;R
2607;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055269;2019BB12281000000000000000055269;Berhasil;R
2608;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055270;2019BB12281000000000000000055270;Berhasil;R
2609;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055271;2019BB12281000000000000000055271;Berhasil;R
2610;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055272;2019BB12281000000000000000055272;Berhasil;R
2611;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055273;2019BB12281000000000000000055273;Berhasil;R
2612;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055274;2019BB12281000000000000000055274;Berhasil;R
2613;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055275;2019BB12281000000000000000055275;Berhasil;R
2614;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055276;2019BB12281000000000000000055276;Berhasil;R
2615;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055277;2019BB12281000000000000000055277;Berhasil;R
2616;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055278;2019BB12281000000000000000055278;Berhasil;R
2617;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055279;2019BB12281000000000000000055279;Berhasil;R
2618;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055280;2019BB12281000000000000000055280;Berhasil;R
2619;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055281;2019BB12281000000000000000055281;Berhasil;R
2620;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055282;2019BB12281000000000000000055282;Berhasil;R
2621;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055283;2019BB12281000000000000000055283;Berhasil;R
2622;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055284;2019BB12281000000000000000055284;Berhasil;R
2623;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055285;2019BB12281000000000000000055285;Berhasil;R
2624;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055286;2019BB12281000000000000000055286;Berhasil;R
2625;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055287;2019BB12281000000000000000055287;Berhasil;R
2626;"bank mandiri tbk - kantor pusat - 500 SAM NT";0;2019BB12NT055288;2019BB12281000000000000000055288;Berhasil;R
